strategy,probe,threshold,cost,accuracy,frac_escalated,target_escalation_rate
probe_cascade,SEPs_ridge,-0.9565051743400173,21.934463673167752,0.454,0.97,0.97
probe_cascade,SEPs_ridge,-0.85401836809775,22.150282886293194,0.454,0.98,0.98
probe_cascade,SEPs_ridge,-0.6288905071824854,22.366102099418637,0.456,0.99,0.99
probe_cascade,SEPs_ridge,1.1901830779057783,22.58192131254408,0.454,1.0,1.0
random_cascade,,0.0,22.581921312544083,0.45400000000000007,1.0,
random_cascade,,0.025,22.03546706491046,0.45208000000000004,0.975,
random_cascade,,0.05,21.508868184884385,0.44911999999999996,0.95,
random_cascade,,0.07500000000000001,20.958097552988264,0.44584,0.925,
random_cascade,,0.1,20.3891981071896,0.44179999999999997,0.9,
random_cascade,,0.125,19.864325780868526,0.4378,0.875,
random_cascade,,0.15000000000000002,19.35067605362998,0.43468,0.85,
random_cascade,,0.17500000000000002,18.835299772686426,0.43160000000000004,0.825,
random_cascade,,0.2,18.294025186167822,0.42924,0.8,
random_cascade,,0.225,17.814906533029344,0.42656,0.775,
random_cascade,,0.25,17.287444376150766,0.42412000000000005,0.75,
random_cascade,,0.275,16.77379464891222,0.42091999999999996,0.725,
random_cascade,,0.30000000000000004,16.25064887629615,0.41779999999999995,0.7,
random_cascade,,0.325,15.72146016571257,0.41483999999999993,0.675,
random_cascade,,0.35000000000000003,15.191408178276486,0.41184000000000004,0.6499999999999999,
random_cascade,,0.375,14.632868054707844,0.40884,0.625,
random_cascade,,0.4,14.07691776169671,0.40532,0.6,
random_cascade,,0.42500000000000004,13.50974486960305,0.40191999999999994,0.575,
random_cascade,,0.45,12.941708700656893,0.39852000000000004,0.55,
random_cascade,,0.47500000000000003,12.350364056693184,0.39428000000000013,0.5249999999999999,
random_cascade,,0.5,11.807362916469573,0.3912,0.5,
random_cascade,,0.525,11.278174205885994,0.3884,0.475,
random_cascade,,0.55,10.733446511957379,0.38592,0.44999999999999996,
random_cascade,,0.5750000000000001,10.186992264323766,0.3833200000000001,0.42499999999999993,
random_cascade,,0.6000000000000001,9.647444231510164,0.3803200000000001,0.3999999999999999,
random_cascade,,0.625,9.115665690369077,0.37828,0.375,
random_cascade,,0.65,8.600289409425523,0.37451999999999996,0.35,
random_cascade,,0.675,8.014124426576828,0.37004000000000004,0.32499999999999996,
random_cascade,,0.7000000000000001,7.472849840058222,0.36672000000000005,0.29999999999999993,
random_cascade,,0.7250000000000001,6.930711976687114,0.36327999999999994,0.2749999999999999,
random_cascade,,0.75,6.395480328136021,0.36012000000000005,0.25,
random_cascade,,0.775,5.839530035124885,0.3566,0.22499999999999998,
random_cascade,,0.8,5.309478047688803,0.35388,0.19999999999999996,
random_cascade,,0.8250000000000001,4.73021927966012,0.35052,0.17499999999999993,
random_cascade,,0.8500000000000001,4.1621831107139595,0.34784,0.1499999999999999,
random_cascade,,0.875,3.6148655862278405,0.34435999999999994,0.125,
random_cascade,,0.9,3.1029424126942953,0.34112000000000003,0.09999999999999998,
random_cascade,,0.925,2.5633943798806933,0.33816,0.07499999999999996,
random_cascade,,0.9500000000000001,2.0557875906096568,0.33576,0.04999999999999993,
random_cascade,,0.9750000000000001,1.5343683716985916,0.33232,0.02499999999999991,
random_cascade,,1.0,1.0,0.33,0.0,
oracle_cascade,,,15.459887279404535,0.526,0.67,
